,X,Y
121,"[0.5512019395828247, -1.0000033378601074, -0.28180354833602905, -0.5368250012397766, -0.6180664300918579, 0.38002991676330566, -0.028336644172668457, 1.0, -0.9913902878761292, 0.0680074542760849, 7.459879270754755e-05, 0.08892636001110077, -0.018389729782938957, 0.1074652299284935, -0.2018919736146927, 0.14827066659927368, 0.00014322133210953325, 0.0019345397595316172, -0.018037259578704834, -0.041934430599212646, 0.0008463263511657715, 0.21406498551368713, 1.3932030014984775e-05]","[-0.08758124709129333, -0.3683648407459259, -0.1859797090291977, 0.30638477206230164, 0.12137296795845032, -1.0, -0.4644613265991211, 1.0, -0.7547454833984375]"
122,"[0.5529255867004395, -0.9999931454658508, -0.2794814705848694, -0.5374781489372253, -0.6148532629013062, 0.3714836835861206, -0.025127947330474854, 1.0, -0.9893202781677246, 0.05904802307486534, 2.065207915791234e-08, 0.08481591939926147, -0.0017270935932174325, 0.1137167438864708, -0.1654016226530075, 0.10899509489536285, -0.0075340233743190765, -6.916323764016852e-05, -0.01792985200881958, -0.04016288369894028, 0.0008157491683959961, 0.21406495571136475, 4.883473593508825e-06]","[0.2087445706129074, -0.28783369064331055, -0.21980687975883484, 0.14727571606636047, -0.33198922872543335, -0.9133979082107544, -0.2928526997566223, 1.0, -0.694678544998169]"
123,"[0.5545026063919067, -0.999976396560669, -0.2773144841194153, -0.5373084545135498, -0.6123309135437012, 0.36431097984313965, -0.022577643394470215, 1.0, -0.9897963404655457, 0.056570786982774734, 5.1967798953000965e-08, 0.07590541243553162, 0.011007674038410187, 0.09038949012756348, -0.13600699603557587, 0.08853482455015182, -0.01200014166533947, -0.0010052683064714074, -0.017854511737823486, -0.03911237418651581, 0.00039947032928466797, 0.21406219899654388, 1.8915225155069493e-05]","[0.28675583004951477, -0.2590690553188324, -0.19412149488925934, -0.003076566383242607, -0.3116613030433655, -0.8087331056594849, -0.1889319121837616, 1.0, -0.7007938623428345]"
124,"[0.556122899055481, -0.9999980926513672, -0.2754009962081909, -0.5368143320083618, -0.6104498505592346, 0.35755670070648193, -0.020497620105743408, 1.0, -0.9921091794967651, 0.06070411950349808, -0.0005022700061090291, 0.06517917662858963, 0.013853578828275204, 0.06855349242687225, -0.1248239204287529, 0.07790469378232956, -0.0073707024566829205, -0.0012000611750409007, -0.017572999000549316, -0.03820819407701492, 4.410743713378906e-05, 0.2140619158744812, 2.854478225344792e-05]","[0.04173009470105171, -0.32938799262046814, -0.14227069914340973, -0.0780896544456482, 0.012309540063142776, -0.8814945816993713, -0.01409592479467392, 1.0, -0.7441602945327759]"
125,"[0.5577906370162964, -0.9999951720237732, -0.2738041281700134, -0.5364152193069458, -0.6086815595626831, 0.3506498336791992, -0.01852971315383911, 1.0, -0.9929103851318359, 0.06189969182014465, -0.0008084321743808687, 0.054073482751846313, 0.010643578134477139, 0.0629105493426323, -0.11331679672002792, 0.08131974935531616, 0.0010237585520371795, -0.0005308591644279659, -0.016969382762908936, -0.03707171231508255, 0.00011444091796875, 0.21406163275241852, 3.57071912731044e-05]","[-0.2550874948501587, -0.43682557344436646, -0.11450991034507751, -0.2124936878681183, 0.23388181626796722, -1.0, 0.05991791561245918, 1.0, -0.8536615371704102]"
126,"[0.5592765808105469, -0.9999985694885254, -0.27255892753601074, -0.5364130735397339, -0.6066620349884033, 0.34494900703430176, -0.016494035720825195, 1.0, -0.990767776966095, 0.05080505833029747, -0.00033857274684123695, 0.04194207116961479, 0.004131320398300886, 0.07075851410627365, -0.07824959605932236, 0.09424523264169693, 0.004279568325728178, -0.0004077587218489498, -0.016468286514282227, -0.035719893872737885, 0.00043886899948120117, 0.21406127512454987, 7.681931310798973e-05]","[-0.25503331422805786, -0.5137685537338257, -0.13263072073459625, -0.336818128824234, 0.0582125298678875, -1.0, -0.12130457162857056, 1.0, -0.9862561225891113]"
127,"[0.5603313446044922, -0.9999993443489075, -0.2715926170349121, -0.5368930101394653, -0.6046867370605469, 0.34071600437164307, -0.014688074588775635, 1.0, -0.9870139956474304, 0.03291771933436394, -0.0001888324331957847, 0.032278429716825485, -0.004165822174400091, 0.07085298001766205, -0.04784431308507919, 0.08369344472885132, 0.0005193441174924374, -0.0004760799929499626, -0.016311049461364746, -0.03439812362194061, 0.0008169412612915039, 0.2140588015317917, 9.495351696386933e-05]","[0.016540907323360443, -0.5063824653625488, -0.16786307096481323, -0.2725194990634918, -0.20478688180446625, -1.0, -0.25093406438827515, 1.0, -1.0]"
128,"[0.5610014200210571, -0.9999988675117493, -0.2708060145378113, -0.5376814603805542, -0.603195071220398, 0.33759188652038574, -0.013336718082427979, 1.0, -0.9831713438034058, 0.02132308855652809, -0.00012379538384266198, 0.02544964663684368, -0.007731620222330093, 0.05777862295508385, -0.028561105951666832, 0.05470733717083931, -0.003569626482203603, -0.00012716800847556442, -0.0164794921875, -0.03323785960674286, 0.0011101961135864258, 0.21404391527175903, 5.398711437010206e-05]","[0.22443874180316925, -0.49141034483909607, -0.16157490015029907, -0.16233186423778534, -0.24841633439064026, -1.0, -0.19793157279491425, 1.0, -1.0]"
129,"[0.5615479946136475, -0.9999982714653015, -0.2701476812362671, -0.5385129451751709, -0.602246880531311, 0.33517158031463623, -0.012347042560577393, 1.0, -0.9799165725708008, 0.020090527832508087, -3.2044670660980046e-05, 0.020175816491246223, -0.006088288966566324, 0.04148678109049797, -0.012494489550590515, 0.03107622265815735, -0.0036569421645253897, 0.0005709798424504697, -0.01675403118133545, -0.03216136246919632, 0.0013006925582885742, 0.21404555439949036, 9.84538346529007e-05]","[0.17525902390480042, -0.5241841077804565, -0.1313556730747223, -0.12859855592250824, -0.10674604773521423, -1.0, -0.07527756690979004, 1.0, -1.0]"
130,"[0.5621323585510254, -0.9999983906745911, -0.2696372866630554, -0.5393084287643433, -0.6015810966491699, 0.3336186408996582, -0.011503219604492188, 1.0, -0.9772542119026184, 0.02213551662862301, -2.2101186914369464e-05, 0.014053664170205593, -0.005008862819522619, 0.03399455174803734, 0.015326365828514099, 0.020677736029028893, -0.0049894112162292, 0.0007692844956181943, -0.017082154750823975, -0.0310207512229681, 0.0014015436172485352, 0.21405671536922455, 0.0011824914254248142]","[0.11599811166524887, -0.5769460201263428, -0.08838760852813721, -0.083550825715065, -0.09060437977313995, -1.0, -0.06715208292007446, 1.0, -1.0]"
131,"[0.5627961158752441, -0.9999982714653015, -0.26924991607666016, -0.5400632619857788, -0.6011346578598022, 0.3323400020599365, -0.010791480541229248, 1.0, -0.9754322171211243, 0.02514958754181862, -7.063394878059626e-05, 0.00934369582682848, -0.004565442446619272, 0.026656273752450943, 0.022443167865276337, 0.016018906608223915, -0.002219810616225004, 0.000880163162946701, -0.017352759838104248, -0.029783764854073524, 0.0015358924865722656, 0.21405495703220367, 0.00011617550626397133]","[-0.04429096356034279, -0.6290261149406433, -0.014699816703796387, -0.114539235830307, 0.019836749881505966, -1.0, 0.029005739837884903, 1.0, -1.0]"
132,"[0.5634720325469971, -0.9999988079071045, -0.2689656615257263, -0.5408804416656494, -0.6007279753684998, 0.3311448097229004, -0.010025382041931152, 1.0, -0.9732051491737366, 0.023913592100143433, -5.980995047139004e-05, 0.006696296390146017, -0.00514255790039897, 0.02484617754817009, 0.0150503134354949, 0.02722196653485298, -0.0038062387611716986, 7.132898463169113e-05, -0.017535686492919922, -0.028459371998906136, 0.001786351203918457, 0.2140742838382721, 0.008525041863322258]","[-0.04030204191803932, -0.598984956741333, -0.03540752828121185, -0.05840657651424408, -0.028479743748903275, -1.0, -0.12799623608589172, 1.0, -1.0]"
133,"[0.5640915632247925, -0.9999991655349731, -0.2687845230102539, -0.5417177677154541, -0.6004164814949036, 0.33093273639678955, -0.009484171867370605, 1.0, -0.970683217048645, 0.020259756594896317, -4.352323230705224e-05, 0.0027984515763819218, -0.00451265973970294, 0.023559119552373886, 0.05623020604252815, 0.0028357000555843115, -0.003791611408814788, 0.0015222640940919518, -0.01784837245941162, -0.027138130739331245, 0.0018851161003112793, 0.2141292244195938, 0.0084683271124959]","[-0.056010182946920395, -0.6421114802360535, -0.062226295471191406, -0.018108202144503593, -0.005458857864141464, -1.0, -0.07778182625770569, 1.0, -1.0]"
134,"[0.5646148920059204, -0.9999989867210388, -0.26863962411880493, -0.542565107345581, -0.6001801490783691, 0.3310060501098633, -0.009090900421142578, 1.0, -0.9690133929252625, 0.015581155195832253, -6.408802437363192e-05, 0.0003178211336489767, -0.003110730554908514, 0.022166704759001732, 0.0671849474310875, 0.00046333225327543914, -0.00579311978071928, 0.0010633625788614154, -0.018197834491729736, -0.025909127667546272, 0.0019353628158569336, 0.21420693397521973, 0.011841695755720139]","[0.01740957796573639, -0.6233761310577393, -0.0720662847161293, -0.007785020396113396, -0.05261205509305, -1.0, -0.13415932655334473, 1.0, -1.0]"
135,"[0.5650628805160522, -0.9999988079071045, -0.2685621380805969, -0.5433717370033264, -0.6000511646270752, 0.33129072189331055, -0.008942186832427979, 1.0, -0.9678860306739807, 0.012652029283344746, -0.00015700969379395247, -0.0027610028628259897, -0.0004605309513863176, 0.018645843490958214, 0.08214237540960312, -0.014115597121417522, -0.004470424260944128, 0.0019224880961701274, -0.018519222736358643, -0.024777023121714592, 0.0019682645797729492, 0.21430224180221558, 0.011208673007786274]","[-0.024959292262792587, -0.6470544934272766, -0.06959327310323715, -0.04514068365097046, 0.0078064315021038055, -1.0, -0.04912247136235237, 1.0, -1.0]"
136,"[0.5654425621032715, -0.9999974370002747, -0.2685777544975281, -0.5441970825195312, -0.5999330878257751, 0.3316538333892822, -0.008878588676452637, 1.0, -0.966885507106781, 0.008937162347137928, -0.0006778252427466214, -0.006410110741853714, 0.0012123718624934554, 0.018598487600684166, 0.09901564568281174, -0.02462022937834263, 0.002100281184539199, 0.00466936593875289, -0.018748760223388672, -0.0236812736839056, 0.002085387706756592, 0.21442736685276031, 0.009089242666959763]","[-0.20010004937648773, -0.6885049343109131, -0.08897241204977036, -0.18691878020763397, 0.12153784930706024, -1.0, 0.06264817714691162, 1.0, -1.0]"
137,"[0.5656218528747559, -0.9999952912330627, -0.2687416076660156, -0.5453060865402222, -0.5996537208557129, 0.3321197032928467, -0.008697450160980225, 1.0, -0.965634286403656, -0.0014340777415782213, -0.0008954867953434587, -0.008403278887271881, 0.0007067706319503486, -0.01576857827603817, 0.08829150348901749, 0.11672943830490112, 0.022299479693174362, 0.00851054210215807, -0.018932998180389404, -0.022561727091670036, 0.00243985652923584, 0.21458123624324799, 0.01671471633017063]","[-0.46166783571243286, -0.6535695791244507, -0.20975501835346222, -1.0, 0.43181148171424866, -1.0, -0.7291439175605774, 0.7359277606010437, -1.0]"
138,"[0.5651018619537354, -0.999993622303009, -0.2692326307296753, -0.547578752040863, -0.5986789464950562, 0.3322995901107788, -0.009696900844573975, 1.0, -0.9612098336219788, -0.030793150886893272, -0.0010688258334994316, -0.01799076609313488, -0.02186070755124092, -0.01637726090848446, 0.05051707103848457, 0.17974033951759338, 0.023813998326659203, 0.008921478874981403, -0.01908290386199951, -0.021216711029410362, 0.0034540295600891113, 0.21488335728645325, 0.061709318310022354]","[-0.1573392003774643, -0.46909046173095703, -0.45675963163375854, -1.0, 0.020352672785520554, -1.0, -1.0, 0.43776994943618774, -1.0]"
139,"[0.5639550685882568, -0.9999549388885498, -0.2702215909957886, -0.5508934259414673, -0.5978078246116638, 0.3343402147293091, -0.012222766876220703, 1.0, -0.9491004943847656, -0.04472644254565239, -0.0038761370815336704, -0.031361132860183716, -0.005170387681573629, -0.04795084893703461, 0.1872587651014328, 0.1653098315000534, 0.025478823110461235, 0.019527245312929153, -0.0193670392036438, -0.01958714984357357, 0.004642844200134277, 0.21552136540412903, 0.08948743343353271]","[-0.21644599735736847, -0.5641493201255798, -0.44571155309677124, -1.0, 0.2084951251745224, -1.0, -1.0, 0.31695127487182617, -1.0]"
140,"[0.562530517578125, -0.9998595714569092, -0.2715608477592468, -0.5540773868560791, -0.5967947244644165, 0.33801960945129395, -0.01635497808456421, 1.0, -0.9393525719642639, -0.04683569818735123, -0.00383954425342381, -0.04042745754122734, 0.01857285015285015, -0.09804699569940567, 0.19797316193580627, 0.27562519907951355, 0.029300658032298088, 0.017389297485351562, -0.019224107265472412, -0.01815507374703884, 0.00566256046295166, 0.21665669977664948, 0.184020534157753]","[-0.3684588074684143, -0.5439615249633789, -0.08513158559799194, -1.0, -0.04156096652150154, -1.0, -1.0, 0.10299230366945267, -1.0]"
141,"[0.5610452890396118, -0.9998161792755127, -0.27315646409988403, -0.5570898056030273, -0.5959089398384094, 0.34471583366394043, -0.022054672241210938, 1.0, -0.9325842261314392, -0.048884015530347824, -0.004585170652717352, -0.04671865329146385, 0.02595326118171215, -0.11074981838464737, 0.25501036643981934, 0.2750873565673828, 0.029295170679688454, 0.015750864520668983, -0.01882171630859375, -0.01680799387395382, 0.0060384273529052734, 0.2185560017824173, 0.2888612747192383]","[-0.4921477437019348, -0.4850616753101349, 0.12096752226352692, -1.0, -0.09705309569835663, -1.0, -1.0, 0.2669109106063843, -1.0]"
142,"[0.55933678150177, -0.9998425841331482, -0.27472811937332153, -0.5602236986160278, -0.5951863527297974, 0.3528240919113159, -0.028895258903503418, 1.0, -0.9299064874649048, -0.061177439987659454, -0.007104612421244383, -0.04197091981768608, 0.01960241049528122, -0.12723103165626526, 0.2659618854522705, 0.274424284696579, 0.02927771583199501, 0.01475617941468954, -0.01817309856414795, -0.015666542574763298, 0.005955040454864502, 0.22123917937278748, 0.3823230266571045]","[-0.3838499188423157, -0.44715389609336853, 0.09696416556835175, -0.7327314615249634, -0.22735615074634552, -1.0, -1.0, 0.4563574194908142, -1.0]"
143,"[0.55726158618927, -0.9998618364334106, -0.27618616819381714, -0.5638118982315063, -0.5947932004928589, 0.36152827739715576, -0.03579169511795044, 1.0, -0.930320143699646, -0.07609948515892029, -0.008063353598117828, -0.03678898513317108, 0.006513114552944899, -0.13670431077480316, 0.26690319180488586, 0.27319177985191345, 0.02891472913324833, 0.01374684739857912, -0.017395615577697754, -0.014686619862914085, 0.005676746368408203, 0.22459723055362701, 0.4590340852737427]","[-0.21524737775325775, -0.41514167189598083, 0.03483235836029053, -0.3649595081806183, -0.37123098969459534, -1.0, -1.0, 0.6015251874923706, -1.0]"
144,"[0.554457426071167, -0.9999171495437622, -0.27747708559036255, -0.5656944513320923, -0.5948522090911865, 0.37270140647888184, -0.04275995492935181, 1.0, -0.9351416826248169, -0.086215540766716, -0.006837561726570129, -0.03179917484521866, -0.0037945397198200226, -0.05579599365592003, 0.2639269232749939, -0.17110301554203033, 0.020915068686008453, -0.0045312256552278996, -0.016566932201385498, -0.015951422974467278, 0.004214167594909668, 0.22827276587486267, 0.4702245593070984]","[0.10588328540325165, -0.43781736493110657, 0.08392900228500366, 0.43280932307243347, -0.14908728003501892, -1.0, 0.22310468554496765, 0.9754419922828674, -1.0]"
145,"[0.5517466068267822, -0.9998791813850403, -0.2785162329673767, -0.5702728033065796, -0.5953861474990845, 0.3802499771118164, -0.04977649450302124, 1.0, -0.9372032880783081, -0.08985169976949692, -0.005794459953904152, -0.026347143575549126, -0.02459942363202572, -0.13840195536613464, 0.2534150779247284, 0.27141687273979187, 0.028903936967253685, 0.015839964151382446, -0.01583462953567505, -0.01509343646466732, 0.003927111625671387, 0.2323405146598816, 0.5402690768241882]","[0.005317501723766327, -0.3740832209587097, -0.128421813249588, 0.18490299582481384, -0.5005480051040649, -1.0, -1.0, 0.706112802028656, -1.0]"
