,X,Y
185,"[0.0, 0.0, -0.12687033414840698, -0.7959516644477844, -1.000178337097168, -0.6317871809005737, -0.04187041521072388, 1.0, -0.7263221740722656, 0.0386122465133667, 0.0, 0.07934398204088211, 0.032430458813905716, -0.08109906315803528, 0.0, 0.1473195105791092, 0.021563047543168068, 0.0, -0.04022479057312012, 0.005092570558190346, 0.0038545727729797363, 0.35258564352989197, 0.06272509694099426]","[-0.07178287953138351, -1.0, -0.8164231181144714, -0.7377299666404724, 0.2784425914287567, -0.16624419391155243, 0.43168848752975464, 0.5328020453453064, -1.0]"
186,"[0.0, 0.0, -0.1262686848640442, -0.7959961295127869, -1.0001726150512695, -0.6316377520561218, -0.043220698833465576, 1.0, -0.7278419733047485, 0.03421863541007042, 0.0, 0.07092783600091934, 0.025977322831749916, -0.07574856281280518, 0.0, 0.16330289840698242, 0.021366598084568977, 0.0, -0.04024863243103027, 0.0049420315772295, 0.003425300121307373, 0.35297349095344543, 0.06623193621635437]","[0.010060019791126251, -1.0, -0.8279910683631897, -0.6639335751533508, 0.21923962235450745, -0.18568366765975952, 0.3383232653141022, 0.5714261531829834, -1.0]"
187,"[0.0, 0.0, -0.1258677840232849, -0.7963835597038269, -1.000171184539795, -0.6320687532424927, -0.043895840644836426, 1.0, -0.7305817008018494, 0.03317123278975487, 0.0, 0.064478799700737, 0.01763547770678997, -0.07178039103746414, 0.0, 0.17566810548305511, 0.021371444687247276, 0.0, -0.0402681827545166, 0.004873352125287056, 0.003357529640197754, 0.3533697724342346, 0.06643062829971313]","[0.060075096786022186, -1.0, -0.8493114113807678, -0.5632179975509644, 0.1719856560230255, -0.19131508469581604, 0.2523343861103058, 0.6041214466094971, -0.8675587177276611]"
188,"[0.0, 0.0, -0.12606841325759888, -0.7968654632568359, -1.0002278089523315, -0.6319851875305176, -0.04408007860183716, 1.0, -0.7329723834991455, 0.03637459874153137, 0.0, 0.0683833509683609, 0.0007388338563032448, -0.09994863718748093, 0.0, 0.25081250071525574, 0.022255295887589455, 0.0, -0.039853811264038086, 0.005478808656334877, 0.003481745719909668, 0.3538985848426819, 0.049807772040367126]","[0.037874870002269745, -1.0, -0.9562891721725464, -0.42370638251304626, 0.020455941557884216, -0.13598349690437317, 0.10119935125112534, 0.7693130373954773, -0.9115827083587646]"
189,"[0.0, 0.0, -0.12576699256896973, -0.7977532148361206, -1.0001780986785889, -0.6336654424667358, -0.04413712024688721, 1.0, -0.733037531375885, 0.034332275390625, 0.0, 0.05237910896539688, 0.011336405761539936, -0.0843227207660675, 0.0, 0.21279428899288177, 0.022018546238541603, 0.0, -0.03999733924865723, 0.00541178323328495, 0.003933072090148926, 0.354249507188797, 0.07580351829528809]","[0.10492593795061111, -0.980877697467804, -0.8096581101417542, -0.44277265667915344, 0.13750773668289185, -0.22571299970149994, 0.027905872091650963, 0.657525360584259, -0.644086480140686]"
190,"[0.0, 0.0, -0.1254923939704895, -0.7985193133354187, -1.0001908540725708, -0.6350191831588745, -0.044135868549346924, 1.0, -0.7289038896560669, 0.03978901356458664, 0.0, 0.06838642805814743, 0.010699501261115074, -0.07570426911115646, 0.0, 0.2080775499343872, 0.021694201976060867, 0.0, -0.04001474380493164, 0.005432480946183205, 0.00428617000579834, 0.3546920716762543, 0.07246087491512299]","[-0.0117393359541893, -1.0, -0.8874231576919556, -0.5282920598983765, 0.17697486281394958, -0.14427390694618225, 0.17926757037639618, 0.6289663314819336, -0.9230007529258728]"
191,"[0.0, 0.0, -0.12511950731277466, -0.7990202903747559, -1.000199794769287, -0.6355805397033691, -0.04385656118392944, 1.0, -0.7240474820137024, 0.039392516016960144, 0.0, 0.06969166547060013, 0.016045739874243736, -0.09005673974752426, 0.0, 0.24346017837524414, 0.021931765601038933, 0.0, -0.03995823860168457, 0.005464525893330574, 0.004369497299194336, 0.35521993041038513, 0.08265818655490875]","[-0.02520754188299179, -1.0, -0.8614934682846069, -0.6039494872093201, 0.16777652502059937, -0.13901515305042267, 0.1134590357542038, 0.6679331064224243, -0.9662868976593018]"
192,"[0.0, 0.0, -0.12462776899337769, -0.7993795871734619, -1.0001903772354126, -0.6355957984924316, -0.04338175058364868, 1.0, -0.7198189496994019, 0.03815652057528496, 0.0, 0.07213181257247925, 0.019853906705975533, -0.0797577053308487, 0.0, 0.22721989452838898, 0.021769879385828972, 0.0, -0.03990602493286133, 0.005434224382042885, 0.004254639148712158, 0.35580310225486755, 0.09041731804609299]","[-0.04253830760717392, -1.0, -0.8336310982704163, -0.665656328201294, 0.21853187680244446, -0.13605555891990662, 0.18374426662921906, 0.6185933947563171, -1.0]"
193,"[0.0, 0.0, -0.1246832013130188, -0.79958575963974, -1.0002107620239258, -0.6342675089836121, -0.042655229568481445, 1.0, -0.7204644680023193, 0.035885266959667206, 0.0, 0.052309926599264145, 0.022640589624643326, -0.09653875976800919, 0.0, 0.25789350271224976, 0.022386755794286728, 0.0, -0.03947162628173828, 0.006090039387345314, 0.0040285587310791016, 0.3564477264881134, 0.09960751980543137]","[0.07022350281476974, -0.9475858807563782, -0.7305842638015747, -0.5774972438812256, 0.11263599246740341, -0.21262292563915253, -0.10503395646810532, 0.6949138641357422, -0.7392199039459229]"
194,"[0.0, 0.0, -0.12424248456954956, -0.800166130065918, -1.000177025794983, -0.635236382484436, -0.04221397638320923, 1.0, -0.7213329076766968, 0.03604350611567497, 0.0, 0.05566861853003502, 0.022795001044869423, -0.08117884397506714, 0.0, 0.2340296506881714, 0.021960526704788208, 0.0, -0.03950238227844238, 0.006002502515912056, 0.004226505756378174, 0.3569281995296478, 0.09587246924638748]","[0.05331317335367203, -0.9545405507087708, -0.7463372349739075, -0.5952147245407104, 0.12605679035186768, -0.20522163808345795, -0.02638031728565693, 0.6630250215530396, -0.7983173131942749]"
195,"[0.0, 0.0, -0.12422746419906616, -0.8009374737739563, -1.0001226663589478, -0.635881781578064, -0.04226559400558472, 1.0, -0.7289008498191833, 0.03441881760954857, 0.0, 0.03712267801165581, 0.015289193950593472, -0.08385980129241943, 0.0, 0.14643646776676178, 0.021293573081493378, 0.0, -0.03936409950256348, 0.006435127928853035, 0.004521965980529785, 0.3573939800262451, 0.09404568374156952]","[0.10973083227872849, -0.8231985569000244, -0.5944279432296753, -0.37452077865600586, 0.2945932447910309, -0.33182090520858765, 0.02259809337556362, 0.4564715027809143, -0.4353138208389282]"
196,"[0.0, 0.0, -0.12414658069610596, -0.8017417192459106, -1.0001970529556274, -0.637580931186676, -0.042029738426208496, 1.0, -0.7266484498977661, 0.044136226177215576, 0.0, 0.056695934385061264, 0.016027076169848442, -0.08588014543056488, 0.0, 0.2562764585018158, 0.021938506513834, 0.0, -0.03931593894958496, 0.006647268310189247, 0.0050754547119140625, 0.3577706813812256, 0.0721651092171669]","[-0.001898057758808136, -0.9847614765167236, -0.82899010181427, -0.47561749815940857, -0.014480642974376678, -0.19073183834552765, -0.14882370829582214, 0.7753633856773376, -0.8356466889381409]"
197,"[0.0, 0.0, -0.12410414218902588, -0.8022897243499756, -1.000118374824524, -0.6385370492935181, -0.04240226745605469, 1.0, -0.7276836633682251, 0.041674885898828506, 0.0, 0.052302390336990356, 0.018718281760811806, -0.04880838468670845, 0.0, 0.15928520262241364, 0.021392544731497765, 0.0, -0.03913521766662598, 0.007052460685372353, 0.005376935005187988, 0.35813993215560913, 0.06771072000265121]","[0.041069500148296356, -0.9164028167724609, -0.727141797542572, -0.46471548080444336, 0.0834910199046135, -0.21424949169158936, 0.021208858117461205, 0.6251019239425659, -0.7800620198249817]"
198,"[0.0, 0.0, -0.12383472919464111, -0.8027752637863159, -1.0001627206802368, -0.6397336721420288, -0.0425761342048645, 1.0, -0.7223207950592041, 0.042723398655653, 0.0, 0.05875340849161148, 0.028607556596398354, -0.07436665892601013, 0.0, 0.23122797906398773, 0.021451080217957497, 0.0, -0.03918719291687012, 0.0071641746908426285, 0.00562894344329834, 0.3584107458591461, 0.0700780525803566]","[-0.011327065527439117, -0.9728947877883911, -0.7516646981239319, -0.598889172077179, -0.016643904149532318, -0.19742242991924286, -0.0882873684167862, 0.7497105598449707, -0.9361416101455688]"
199,"[0.0, 0.0, -0.12362688779830933, -0.8028669357299805, -1.0001060962677002, -0.6396864652633667, -0.04314231872558594, 1.0, -0.721683919429779, 0.04179000109434128, 0.0, 0.05924487113952637, 0.030690288171172142, -0.04549150913953781, 0.0, 0.10860911756753922, 0.020753229036927223, 0.0, -0.03903913497924805, 0.007487984374165535, 0.0054961442947387695, 0.3587196469306946, 0.062292106449604034]","[-0.01885349303483963, -0.9511778354644775, -0.6781425476074219, -0.5866029262542725, 0.1834428310394287, -0.20656505227088928, 0.1917673498392105, 0.5380967855453491, -0.9088533520698547]"
200,"[0.0, 0.0, -0.12328833341598511, -0.8031113743782043, -1.0001331567764282, -0.640335202217102, -0.04314863681793213, 1.0, -0.7176285982131958, 0.04314605891704559, 0.0, 0.060780126601457596, 0.029746070504188538, -0.07024077326059341, 0.0, 0.17227984964847565, 0.02078900672495365, 0.0, -0.039121150970458984, 0.007571155205368996, 0.005550980567932129, 0.3589365780353546, 0.05993618816137314]","[-0.04924900084733963, -0.9887425899505615, -0.7516173720359802, -0.5673984289169312, 0.08962231129407883, -0.20155592262744904, 0.057774342596530914, 0.666845440864563, -0.9234835505485535]"
201,"[0.0, 0.0, -0.12321025133132935, -0.8033804297447205, -1.000125527381897, -0.6406723260879517, -0.04366099834442139, 1.0, -0.7166977524757385, 0.03784290328621864, 0.0, 0.05143672227859497, 0.02380867674946785, -0.05201873928308487, 0.0, -0.008259939961135387, 0.020765084773302078, 0.0, -0.03901338577270508, 0.007906803861260414, 0.005605578422546387, 0.3591829538345337, 0.05685862898826599]","[0.035681553184986115, -0.8904433250427246, -0.4599180221557617, -0.43462398648262024, 0.3503240644931793, -0.2686351537704468, 0.32157737016677856, 0.28369778394699097, -0.7689275145530701]"
202,"[0.0, 0.0, -0.12311577796936035, -0.8038545846939087, -1.0001473426818848, -0.641626238822937, -0.042954862117767334, 1.0, -0.7095749974250793, 0.04143295809626579, 0.0, 0.05591876432299614, 0.02098313346505165, -0.08198297023773193, 0.0, 0.22401121258735657, 0.021123992279171944, 0.0, -0.03905677795410156, 0.008122453466057777, 0.005954384803771973, 0.35938119888305664, 0.053123001009225845]","[0.005697824060916901, -0.9317811131477356, -0.7587774991989136, -0.45564648509025574, -0.06240371614694595, -0.17468594014644623, -0.13953877985477448, 0.7800653576850891, -0.9008452892303467]"
203,"[0.0, 0.0, -0.12317836284637451, -0.804355263710022, -1.0001527070999146, -0.642428994178772, -0.04398912191390991, 1.0, -0.7043832540512085, 0.03641289100050926, 0.0, 0.04487420991063118, 0.019815092906355858, -0.07568875700235367, 0.0, -0.02993307076394558, 0.021683422848582268, 0.0, -0.03895759582519531, 0.00857699103653431, 0.006181657314300537, 0.3595902621746063, 0.056918397545814514]","[0.047540128231048584, -0.890492856502533, -0.341780424118042, -0.34816670417785645, 0.39354702830314636, -0.3272354304790497, 0.2965802848339081, 0.2336861491203308, -0.7103575468063354]"
204,"[0.0, 0.0, -0.12298715114593506, -0.804627001285553, -1.0001763105392456, -0.6426841020584106, -0.04298257827758789, 1.0, -0.6929268836975098, 0.04278808459639549, 0.0, 0.06412678956985474, 0.025029122829437256, -0.08998658508062363, 0.0, 0.2587626874446869, 0.021366002038121223, 0.0, -0.03901386260986328, 0.008778432384133339, 0.006299138069152832, 0.35980960726737976, 0.047747064381837845]","[-0.0442536398768425, -0.9833805561065674, -0.7466615438461304, -0.5363299250602722, -0.17436623573303223, -0.11515846848487854, -0.14870058000087738, 0.8334888219833374, -1.0]"
205,"[0.0, 0.0, -0.12270462512969971, -0.804599404335022, -1.0001550912857056, -0.6420081853866577, -0.04408782720565796, 1.0, -0.6899540424346924, 0.037379488348960876, 0.0, 0.06563430279493332, 0.03225827217102051, -0.0535544827580452, 0.0, -0.05076012760400772, 0.021286068484187126, 0.0, -0.03899574279785156, 0.009081507101655006, 0.005894362926483154, 0.36002933979034424, 0.05128803849220276]","[-0.03289485722780228, -0.9719836711883545, -0.45385080575942993, -0.5372143387794495, 0.3933923542499542, -0.185116708278656, 0.5030736327171326, 0.2201930731534958, -1.0]"
206,"[0.0, 0.0, -0.12281608581542969, -0.8050709962844849, -1.0000959634780884, -0.6424899101257324, -0.04261624813079834, 1.0, -0.6844182014465332, 0.03619946166872978, 0.0, 0.04522416740655899, 0.009130063466727734, -0.09539373964071274, 0.0, 0.14273756742477417, 0.020777514204382896, 0.0, -0.03902602195739746, 0.009492861106991768, 0.0062940120697021484, 0.3601476550102234, 0.026927463710308075]","[0.1428539752960205, -0.7737572193145752, -0.5471004843711853, -0.11824226379394531, 0.024989135563373566, -0.05895328149199486, -0.15571337938308716, 0.7360438108444214, -0.8053726553916931]"
207,"[0.0, 0.0, -0.12335222959518433, -0.8052593469619751, -1.0001646280288696, -0.6436728239059448, -0.04160386323928833, 1.0, -0.6757931113243103, 0.03723207116127014, 0.0, 0.0386572889983654, 0.026719653978943825, -0.12512920796871185, 0.0, 0.17014236748218536, 0.021607762202620506, 0.0, -0.03905987739562988, 0.010099301114678383, 0.006955087184906006, 0.35978490114212036, -0.022298630326986313]","[0.31325381994247437, -0.5134207010269165, -0.19845134019851685, -0.2494480460882187, -0.3862501084804535, 0.24353088438510895, -0.4244523346424103, 0.8698960542678833, -1.0]"
208,"[0.0, 0.0, -0.12355905771255493, -0.8041054010391235, -1.000146746635437, -0.643294632434845, -0.04150259494781494, 1.0, -0.6681049466133118, 0.05079468712210655, 0.0, 0.057238079607486725, 0.06255332380533218, -0.12978120148181915, 0.0, 0.10747982561588287, 0.021354636177420616, 0.0, -0.038901329040527344, 0.01060633547604084, 0.006763100624084473, 0.35924896597862244, -0.04066421464085579]","[0.18484708666801453, -0.7265032529830933, -0.1699845790863037, -0.7418640851974487, -0.38397645950317383, 0.16331501305103302, -0.16493040323257446, 0.7965870499610901, -1.0]"
209,"[0.0, 0.0, -0.12355691194534302, -0.8021618127822876, -1.0001555681228638, -0.6426701545715332, -0.04349696636199951, 1.0, -0.6627058386802673, 0.06331529468297958, 0.0, 0.04949146509170532, 0.07519060373306274, -0.1107548400759697, 0.0, 0.04858190938830376, 0.022545957937836647, 0.0, -0.038722991943359375, 0.011078277602791786, 0.0060880184173583984, 0.35843387246131897, -0.06547003984451294]","[0.22382628917694092, -0.7873921990394592, -0.0764567106962204, -0.960237979888916, -0.48356619477272034, 0.07798877358436584, 0.0010320153087377548, 0.7798937559127808, -1.0]"
210,"[0.0, 0.0, -0.12319988012313843, -0.8000186085700989, -1.0001717805862427, -0.6430059671401978, -0.04311203956604004, 1.0, -0.6511124968528748, 0.07788213342428207, 0.0, 0.06655075401067734, 0.07434574514627457, -0.14458009600639343, 0.0, 0.2595701813697815, 0.022182045504450798, 0.0, -0.03870439529418945, 0.01109924353659153, 0.0056917667388916016, 0.357573002576828, -0.05221287161111832]","[-0.03949989378452301, -0.8291704654693604, -0.12212789058685303, -1.0, -0.7097142338752747, 0.20771446824073792, -0.3828970491886139, 0.8348320722579956, -1.0]"
211,"[0.0, 0.0, -0.1231619119644165, -0.7982797622680664, -1.0001121759414673, -0.6435922384262085, -0.043624699115753174, 1.0, -0.645580530166626, 0.07726433128118515, 0.0, 0.05445435270667076, 0.06248481944203377, -0.07427632808685303, 0.0, 0.2322596311569214, 0.02220054343342781, 0.0, -0.03847551345825195, 0.011587033048272133, 0.0055062174797058105, 0.3568499982357025, -0.06672195345163345]","[0.2137461006641388, -0.7289087772369385, -0.06567586958408356, -1.0, -0.7944298982620239, 0.3169102966785431, -0.44505077600479126, 0.7814328074455261, -1.0]"
212,"[0.0, 0.0, -0.12261009216308594, -0.7965779900550842, -1.000223159790039, -0.6439265012741089, -0.044628798961639404, 1.0, -0.6354985237121582, 0.08275748044252396, 0.0, 0.07693623751401901, 0.0702042505145073, -0.14685498178005219, 0.0, 0.2588847279548645, 0.022813424468040466, 0.0, -0.03848719596862793, 0.011736312881112099, 0.004961133003234863, 0.35629332065582275, -4.4716522097587585e-05]","[-0.3973792493343353, -1.0, -0.5424016118049622, -0.925412118434906, -0.3956054151058197, -0.12701956927776337, -0.2319975644350052, 0.9756776094436646, -1.0]"
213,"[0.0, 0.0, -0.12146741151809692, -0.795183539390564, -1.0001736879348755, -0.6433249711990356, -0.04575079679489136, 1.0, -0.6281470656394958, 0.06595349311828613, 0.0, 0.08617188781499863, 0.058440834283828735, -0.10409040749073029, 0.0, 0.19176149368286133, 0.022113477811217308, 0.0, -0.038461923599243164, 0.011476526036858559, 0.003975272178649902, 0.3563646674156189, 0.051082395017147064]","[-0.4906924366950989, -1.0, -0.6992368698120117, -0.9225190877914429, 0.0784514769911766, -0.17685991525650024, 0.22774092853069305, 0.7559741735458374, -1.0]"
214,"[0.0, 0.0, -0.12130165100097656, -0.7945843935012817, -1.0001274347305298, -0.6423825025558472, -0.046732962131500244, 1.0, -0.6352337598800659, 0.03758980706334114, 0.0, 0.0469362698495388, 0.042501188814640045, -0.08795537799596786, 0.0, 0.14495928585529327, 0.02156158536672592, 0.0, -0.03832101821899414, 0.011898698285222054, 0.0034737586975097656, 0.3563549816608429, 0.011249268427491188]","[0.1044364795088768, -0.8525928258895874, -0.4455343782901764, -0.5238684415817261, -0.22003382444381714, -0.05663679167628288, -0.19958366453647614, 0.8621042966842651, -1.0]"
215,"[0.0, 0.0, -0.12152606248855591, -0.7949886322021484, -1.0001603364944458, -0.6434439420700073, -0.047872185707092285, 1.0, -0.6379839181900024, 0.03854532167315483, 0.0, 0.045568544417619705, 0.017451340332627296, -0.09751410782337189, 0.0, 0.17492130398750305, 0.021896837279200554, 0.0, -0.03822946548461914, 0.0124399084597826, 0.0038132071495056152, 0.35638538002967834, 0.04004708305001259]","[-0.0013013556599617004, -1.0, -0.6558656692504883, -0.28641292452812195, -0.015536107122898102, -0.26894116401672363, -0.12466686218976974, 0.8100046515464783, -0.851676881313324]"
